Info 0    [17:52:32.037] Starting TS Server
Info 4715 [18:42:46.367] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 10 structureChanged: false structureIsReused:: Completely Elapsed: 2.143383026123047ms
Info 4716 [18:42:46.367] Different program with same set of files
Info 4717 [18:42:47.968] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 4718 [18:42:47.971] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 11 structureChanged: false structureIsReused:: Completely Elapsed: 3.1915460228919983ms
Info 4719 [18:42:47.971] Different program with same set of files
Info 4720 [18:42:48.664] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 4721 [18:42:48.666] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 12 structureChanged: false structureIsReused:: Completely Elapsed: 2.3629369735717773ms
Info 4722 [18:42:48.666] Different program with same set of files
Info 4723 [18:42:48.666] getCompletionData: Get current token: 0.003466010093688965
Info 4724 [18:42:48.666] getCompletionData: Is inside comment: 0.0062920451164245605
Info 4725 [18:42:48.666] getCompletionData: Get previous token: 0.010569989681243896
Info 4726 [18:42:48.666] getCompletionsAtPosition: isCompletionListBlocker: 0.01425701379776001
Info 4727 [18:42:48.669] getExportInfoMap: cache miss or empty; calculating new results
Info 4728 [18:42:48.669] getExportInfoMap: done in 0.2428470253944397 ms
Info 4729 [18:42:48.669] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 4730 [18:42:48.669] collectAutoImports: response is complete
Info 4731 [18:42:48.669] collectAutoImports: 0.02246302366256714
Info 4732 [18:42:48.669] getCompletionData: Semantic work: 2.630050003528595
Info 4733 [18:42:48.674] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.274756968021393
Info 4734 [18:42:48.759] getCompletionData: Get current token: 0.004387974739074707
Info 4735 [18:42:48.759] getCompletionData: Is inside comment: 0.006272017955780029
Info 4736 [18:42:48.759] getCompletionData: Get previous token: 0.008014976978302002
Info 4737 [18:42:48.759] getCompletionsAtPosition: isCompletionListBlocker: 0.017112016677856445
Info 4738 [18:42:48.761] getExportInfoMap: cache miss or empty; calculating new results
Info 4739 [18:42:48.761] getExportInfoMap: done in 0.12190002202987671 ms
Info 4740 [18:42:48.761] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 4741 [18:42:48.761] collectAutoImports: response is complete
Info 4742 [18:42:48.761] collectAutoImports: 0.01669102907180786
Info 4743 [18:42:48.761] getCompletionData: Semantic work: 2.1649439930915833
Info 4744 [18:42:48.765] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.81556099653244
Info 4745 [18:42:48.768] getCompletionData: Get current token: 0.0021939873695373535
Info 4746 [18:42:48.768] getCompletionData: Is inside comment: 0.004047989845275879
Info 4747 [18:42:48.768] getCompletionData: Get previous token: 0.007022976875305176
Info 4748 [18:42:48.768] getCompletionsAtPosition: isCompletionListBlocker: 0.011792004108428955
Info 4749 [18:42:48.769] getExportInfoMap: cache miss or empty; calculating new results
Info 4750 [18:42:48.769] getExportInfoMap: done in 0.09715300798416138 ms
Info 4751 [18:42:48.769] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 4752 [18:42:48.769] collectAutoImports: response is complete
Info 4753 [18:42:48.769] collectAutoImports: 0.012694001197814941
Info 4754 [18:42:48.769] getCompletionData: Semantic work: 1.3731549978256226
Info 4755 [18:42:48.772] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.3312299847602844
Info 4756 [18:42:48.775] getCompletionData: Get current token: 0.0020540356636047363
Info 4757 [18:42:48.775] getCompletionData: Is inside comment: 0.003627002239227295
Info 4758 [18:42:48.775] getCompletionData: Get previous token: 0.007162988185882568
Info 4759 [18:42:48.776] getCompletionsAtPosition: isCompletionListBlocker: 0.022351980209350586
Info 4760 [18:42:48.777] getExportInfoMap: cache miss or empty; calculating new results
Info 4761 [18:42:48.777] getExportInfoMap: done in 0.10924595594406128 ms
Info 4762 [18:42:48.777] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 4763 [18:42:48.777] collectAutoImports: response is complete
Info 4764 [18:42:48.777] collectAutoImports: 0.013125002384185791
Info 4765 [18:42:48.777] getCompletionData: Semantic work: 1.842687964439392
Info 4766 [18:42:48.781] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.917151987552643
Info 4767 [18:42:48.887] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 4768 [18:42:48.889] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 13 structureChanged: false structureIsReused:: Completely Elapsed: 2.0970059633255005ms
Info 4769 [18:42:48.889] Different program with same set of files
Info 4770 [18:42:48.889] getCompletionData: Get current token: 0.004728972911834717
Info 4771 [18:42:48.889] getCompletionData: Is inside comment: 0.008835971355438232
Info 4772 [18:42:48.889] getCompletionData: Get previous token: 0.015119016170501709
Info 4773 [18:42:48.889] getCompletionsAtPosition: isCompletionListBlocker: 0.013144969940185547
Info 4774 [18:42:48.892] getExportInfoMap: cache miss or empty; calculating new results
Info 4775 [18:42:48.892] getExportInfoMap: done in 0.24111402034759521 ms
Info 4776 [18:42:48.892] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 4777 [18:42:48.892] collectAutoImports: response is complete
Info 4778 [18:42:48.892] collectAutoImports: 0.018984973430633545
Info 4779 [18:42:48.892] getCompletionData: Semantic work: 2.501677989959717
Info 4780 [18:42:48.896] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4.034864008426666
Info 4781 [18:42:49.215] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 4782 [18:42:49.222] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 14 structureChanged: false structureIsReused:: Completely Elapsed: 2.4847559928894043ms
Info 4783 [18:42:49.222] Different program with same set of files
Info 4784 [18:42:49.232] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 4785 [18:42:49.239] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 15 structureChanged: false structureIsReused:: Completely Elapsed: 6.986438989639282ms
Info 4786 [18:42:49.239] Different program with same set of files
Info 4787 [18:42:49.600] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 4788 [18:42:49.612] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 16 structureChanged: true structureIsReused:: SafeModules Elapsed: 12.260214984416962ms
Info 4789 [18:42:49.613] Different program with same set of files
Info 4790 [18:42:49.729] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 4791 [18:42:49.739] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 17 structureChanged: true structureIsReused:: SafeModules Elapsed: 9.222297012805939ms
Info 4792 [18:42:49.739] Different program with same set of files
Info 4793 [18:42:50.344] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 4794 [18:42:50.357] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 18 structureChanged: true structureIsReused:: SafeModules Elapsed: 13.08917498588562ms
Info 4795 [18:42:50.357] Different program with same set of files
Info 4796 [18:42:50.976] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 4797 [18:42:50.987] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 19 structureChanged: true structureIsReused:: SafeModules Elapsed: 11.132170975208282ms
Info 4798 [18:42:50.987] Project '/dev/null/inferredProject3*' (Inferred)
Info 4799 [18:42:50.987] 	Files (20)

Info 4800 [18:42:50.987] -----------------------------------------------
Info 4801 [18:42:52.088] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 4802 [18:42:52.091] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 20 structureChanged: false structureIsReused:: Completely Elapsed: 2.699952006340027ms
Info 4803 [18:42:52.091] Different program with same set of files
Info 4804 [18:42:53.647] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 4805 [18:42:53.651] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 21 structureChanged: false structureIsReused:: Completely Elapsed: 4.10477602481842ms
Info 4806 [18:42:53.651] Different program with same set of files
Info 4807 [18:42:54.024] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 4808 [18:42:54.027] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 22 structureChanged: false structureIsReused:: Completely Elapsed: 2.4655699729919434ms
Info 4809 [18:42:54.027] Different program with same set of files
Info 4810 [18:42:54.027] getCompletionData: Get current token: 0.005650997161865234
Info 4811 [18:42:54.027] getCompletionData: Is inside comment: 0.0019230246543884277
Info 4812 [18:42:54.027] getCompletionData: Get previous token: 0.021229982376098633
Info 4813 [18:42:54.027] getCompletionsAtPosition: isCompletionListBlocker: 0.004337966442108154
Info 4814 [18:42:54.031] getExportInfoMap: cache miss or empty; calculating new results
Info 4815 [18:42:54.032] getExportInfoMap: done in 0.9152920246124268 ms
Info 4816 [18:42:54.035] collectAutoImports: resolved 1 module specifiers, plus 0 ambient and 0 from cache
Info 4817 [18:42:54.035] collectAutoImports: response is complete
Info 4818 [18:42:54.035] collectAutoImports: 2.80071097612381
Info 4819 [18:42:54.035] getCompletionData: Semantic work: 7.909817039966583
Info 4820 [18:42:54.042] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.153183996677399
Info 4821 [18:42:54.840] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 4822 [18:42:54.842] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 23 structureChanged: false structureIsReused:: Completely Elapsed: 2.7482420206069946ms
Info 4823 [18:42:54.842] Different program with same set of files
Info 4824 [18:42:55.057] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 4825 [18:42:55.065] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 24 structureChanged: true structureIsReused:: SafeModules Elapsed: 7.57387501001358ms
Info 4826 [18:42:55.065] Different program with same set of files
Info 4827 [18:42:57.009] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 4828 [18:42:57.016] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 25 structureChanged: true structureIsReused:: SafeModules Elapsed: 6.875810980796814ms
Info 4829 [18:42:57.016] Different program with same set of files
Info 4830 [18:42:57.240] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 4831 [18:42:57.242] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 26 structureChanged: false structureIsReused:: Completely Elapsed: 2.3354260325431824ms
Info 4832 [18:42:57.242] Different program with same set of files
Info 4833 [18:42:59.024] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 4834 [18:42:59.027] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 27 structureChanged: false structureIsReused:: Completely Elapsed: 2.8749300241470337ms
Info 4835 [18:42:59.027] Different program with same set of files
Info 4836 [18:42:59.312] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 4837 [18:42:59.315] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 28 structureChanged: false structureIsReused:: Completely Elapsed: 2.8287439942359924ms
Info 4838 [18:42:59.315] Different program with same set of files
Info 4839 [18:42:59.827] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 4840 [18:42:59.834] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 29 structureChanged: false structureIsReused:: Completely Elapsed: 7.218666970729828ms
Info 4841 [18:42:59.834] Different program with same set of files
Info 4842 [18:43:03.010] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 4843 [18:43:03.014] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 30 structureChanged: false structureIsReused:: Completely Elapsed: 3.449822962284088ms
Info 4844 [18:43:03.014] Different program with same set of files
Info 4845 [18:43:03.098] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 4846 [18:43:03.100] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 31 structureChanged: false structureIsReused:: Completely Elapsed: 1.6769970059394836ms
Info 4847 [18:43:03.100] Different program with same set of files
Info 4848 [18:43:03.100] getCompletionData: Get current token: 0.0017529726028442383
Info 4849 [18:43:03.100] getCompletionData: Is inside comment: 0.003477036952972412
Info 4850 [18:43:03.100] getCompletionData: Get previous token: 0.007924020290374756
Info 4851 [18:43:03.100] getCompletionsAtPosition: isCompletionListBlocker: 0.008947014808654785
Info 4852 [18:43:03.102] getExportInfoMap: cache hit
Info 4853 [18:43:03.102] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 4854 [18:43:03.102] collectAutoImports: response is complete
Info 4855 [18:43:03.102] collectAutoImports: 0.1637279987335205
Info 4856 [18:43:03.102] getCompletionData: Semantic work: 1.9990320205688477
Info 4857 [18:43:03.112] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.249490976333618
Info 4858 [18:43:04.376] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 4859 [18:43:04.379] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 32 structureChanged: false structureIsReused:: Completely Elapsed: 2.8336640000343323ms
Info 4860 [18:43:04.379] Different program with same set of files
Info 4861 [18:43:04.898] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 4862 [18:43:04.901] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 33 structureChanged: false structureIsReused:: Completely Elapsed: 2.278828978538513ms
Info 4863 [18:43:04.901] Different program with same set of files
Info 4864 [18:43:04.901] getCompletionData: Get current token: 0.003305971622467041
Info 4865 [18:43:04.901] getCompletionData: Is inside comment: 0.006873011589050293
Info 4866 [18:43:04.901] getCompletionData: Get previous token: 0.013815999031066895
